                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                         "15140"          1.5000000000000000E+000          1.3500000000000001E+000          5.2000000000000002E-001                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20220830" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                            2180          1.0951511871221423E+009          5.4170600706435024E-001          3.8914963838578132E+000          1.8856511287612400E+002          1.7488190425514631E+002          1.4492610383667872E+000          1.5000128543022397E+000         -1.0332937674579284E-003         -1.0000000000000000E+000          1.2966207966494954E+000          1.3980717325734806E+000         -9.9448687219286498E+000         -9.9448687219286498E+000         -1.0546928713256612E+001         -9.8999999999999986E+001         -1.0069807458536950E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3161908683818904E+052         -1.9617083541366553E+034         -8.6397230552515806E-006         -7.3938128079974240E+033         -1.2223270733369129E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2185          1.1009365602879655E+009          5.4179901216373505E-001          3.8917032309500255E+000          1.8859971759519118E+002          1.7480422550680279E+002          1.4491277829872933E+000          1.5003051874327911E+000         -1.0298281416421631E-003         -1.0000000000000000E+000          1.2959601459850079E+000          1.3982368952396023E+000         -9.9378312846180581E+000         -9.9378312846180581E+000         -1.0539891275946021E+001         -9.8999999999999986E+001         -1.0062770021226358E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3158316029545607E+052         -1.9800063278755903E+034         -3.1959022395701262E-004         -7.3860128964725402E+033         -1.2414050382283364E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2190          1.1066325211140122E+009          5.4189217554448377E-001          3.8919135778631153E+000          1.8863377117177376E+002          1.7472733330654529E+002          1.4489982504052747E+000          1.5005964425458891E+000         -1.0337666939672081E-003         -1.0000000000000000E+000          1.2953073891899451E+000          1.3984000844383684E+000         -9.9437152508520867E+000         -9.9437152508520867E+000         -1.0545775242180049E+001         -9.8999999999999986E+001         -1.0068653987460387E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3154774019838483E+052         -1.9616538517445329E+034         -2.2764644144264152E-003         -7.3782111289001926E+033         -1.2238327388545137E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2195          1.1125341861521039E+009          5.4198584382514392E-001          3.8921209876317038E+000          1.8866877407865644E+002          1.7464889387191758E+002          1.4488629052331248E+000          1.5008913560909853E+000         -1.0364286672839677E-003         -1.0000000000000000E+000          1.2946401117384989E+000          1.3985669038012298E+000         -9.9491591273130791E+000         -9.9491591273130791E+000         -1.0551219118641042E+001         -9.8999999999999986E+001         -1.0074097863921379E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3151137903154277E+052         -1.9447422468266813E+034         -8.0832825190769331E-003         -7.3703038726599286E+033         -1.2077118595606886E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2200          1.1184374299680521E+009          5.4207984773057483E-001          3.8923301955937877E+000          1.8870369044551629E+002          1.7457049889668576E+002          1.4487284002523992E+000          1.5011868100389116E+000         -1.0393363023408254E-003         -1.0000000000000000E+000          1.2939736723040560E+000          1.3987335136598404E+000         -9.9484343105451281E+000         -9.9484343105451281E+000         -1.0550494301873091E+001         -9.8999999999999986E+001         -1.0073373047153428E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3147507368170810E+052         -1.9450947053010671E+034         -8.2209923376251257E-002         -7.3624168948363375E+033         -1.2088530158174333E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2205          1.1243586033921049E+009          5.4217355788033572E-001          3.8925383331833379E+000          1.8873856582452572E+002          1.7449225690725692E+002          1.4485937951094709E+000          1.5014815692159103E+000         -1.0395037274720260E-003         -1.0000000000000000E+000          1.2933084698994888E+000          1.3988998142609823E+000         -9.9536355042309346E+000         -9.9536355042309346E+000         -1.0555695495558897E+001         -9.8999999999999986E+001         -1.0078574240839234E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3143879964119842E+052         -1.9290484612923243E+034         -1.4179037870469591E-001         -7.3545100089794764E+033         -1.1935974603943767E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2210          1.1303293818604536E+009          5.4226847913906284E-001          3.8927504081940394E+000          1.8877364320873031E+002          1.7441338410860212E+002          1.4484590171308227E+000          1.5017795237987246E+000         -1.0397341917738868E-003         -1.0000000000000000E+000          1.2926384335848167E+000          1.3990673233396502E+000         -9.9501057001263256E+000         -9.9501057001263256E+000         -1.0552165691454288E+001         -9.8999999999999986E+001         -1.0075044436734625E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3140227811995985E+052         -1.9371220328541367E+034         -7.3111738687328809E-001         -7.3466065280868622E+033         -1.2024613800454505E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2215          1.1364071801859837E+009          5.4236475140129525E-001          3.8929654819769772E+000          1.8880921193183997E+002          1.7433341045969877E+002          1.4483222984574904E+000          1.5020817471794263E+000         -1.0401216690893648E-003         -1.0000000000000000E+000          1.2919591260616099E+000          1.3992371502204519E+000         -9.9520715477278490E+000         -9.9520715477278490E+000         -1.0554131539055811E+001         -9.8999999999999986E+001         -1.0077010284336149E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3136522688337021E+052         -1.9300020190233789E+034         -8.6679725139065962E+000         -7.3385629907563957E+033         -1.1961457199477393E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2220          1.1424989958260977E+009          5.4246367617256641E-001          3.8931910419672526E+000          1.8884488067229557E+002          1.7425255509041045E+002          1.4481875366233037E+000          1.5023900042670910E+000         -1.0427902447295433E-003         -1.0000000000000000E+000          1.2912740447480215E+000          1.3994084205488491E+000         -9.9556822896120210E+000         -9.9556822896120210E+000         -1.0557742280939983E+001         -9.8999999999999986E+001         -1.0080621026220321E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3132798079162103E+052         -1.9183961007518125E+034         -9.5180341134465554E+000         -7.3303792822368819E+033         -1.1853581725281243E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2225          1.1487501137781503E+009          5.4256106239558621E-001          3.8934070725121281E+000          1.8888112831606560E+002          1.7417127820632777E+002          1.4480473190271355E+000          1.5026965383385376E+000         -1.0447844354623237E-003         -1.0000000000000000E+000          1.2905833018231307E+000          1.3995811062800714E+000         -9.9554884514111226E+000         -9.9554884514111226E+000         -1.0557548442739085E+001         -9.8999999999999986E+001         -1.0080427188019423E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3129020827780291E+052         -1.9172186755193508E+034         -1.4486821922039991E+002         -7.3222434223184411E+033         -1.1849943332875065E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2230          1.1549737760363414E+009          5.4265931303321424E-001          3.8936277427528698E+000          1.8891716758082299E+002          1.7409008018438632E+002          1.4479092744577344E+000          1.5030044316460900E+000         -1.0461342943095819E-003         -1.0000000000000000E+000          1.2898942848470814E+000          1.3997533605240835E+000         -9.9571221944304469E+000         -9.9571221944304469E+000         -1.0559182185758409E+001         -9.8999999999999986E+001         -1.0082060931038747E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3125259104346459E+052         -1.9110649430828557E+034         -1.2658491741023668E+003         -7.3140698918546281E+033         -1.1796579538973927E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2235          1.1612097115018353E+009          5.4275937201201074E-001          3.8938556916187581E+000          1.8895324552008140E+002          1.7400832900579940E+002          1.4477727285844795E+000          1.5033163782356533E+000         -1.0418849111898483E-003         -1.0000000000000000E+000          1.2892018153900229E+000          1.3999264778883482E+000         -9.9486749804794901E+000         -9.9486749804794901E+000         -1.0550734971807453E+001         -9.8999999999999986E+001         -1.0073613717087790E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3121486268934630E+052         -1.9325062286761999E+034         -5.3819799369785699E+002         -7.3058689448839247E+033         -1.2019193341878073E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2240          1.1674007939719572E+009          5.4285915798862794E-001          3.8940843063659218E+000          1.8898896743395497E+002          1.7392719525671666E+002          1.4476381744665796E+000          1.5036268380402189E+000         -1.0496579560527141E-003         -1.0000000000000000E+000          1.2885151310280161E+000          1.4000981489788498E+000         -9.9569828575715764E+000         -9.9569828575715764E+000         -1.0559042848899539E+001         -9.8999999999999986E+001         -1.0081921594179876E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3117746636953282E+052         -1.9080272467444682E+034         -8.2551305159748899E+003         -7.2976436963716283E+033         -1.1782628771073055E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2245          1.1736409267825425E+009          5.4295765964097287E-001          3.8943072378370798E+000          1.8902473874723043E+002          1.7384635757565499E+002          1.4475019155910736E+000          1.5039347114167199E+000         -1.0489962725928590E-003         -1.0000000000000000E+000          1.2878300474477995E+000          1.4002694198739036E+000         -9.9583407012027578E+000         -9.9583407012027578E+000         -1.0560400692530719E+001         -9.8999999999999986E+001         -1.0083279437811058E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3114004422215885E+052         -1.9026574310064780E+034         -1.9443819483864005E+004         -7.2895137357338980E+033         -1.1737060574330882E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2250          1.1799697534613140E+009          5.4305781439476775E-001          3.8945348965545818E+000          1.8906091027899615E+002          1.7376447196291755E+002          1.4473646101077196E+000          1.5042472694945253E+000         -1.0514788688851695E-003         -1.0000000000000000E+000          1.2871365278853508E+000          1.4004427997645157E+000         -9.9598157760590933E+000         -9.9598157760590933E+000         -1.0561875767387056E+001         -9.8999999999999986E+001         -1.0084754512667393E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3110216793582888E+052         -1.8969680383688789E+034         -4.0736486237909598E+005         -7.2812776198717253E+033         -1.1688402763817064E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2255          1.1862566412660069E+009          5.4315767232607082E-001          3.8947630433597737E+000          1.8909674081685583E+002          1.7368318791634152E+002          1.4472291739708762E+000          1.5045583287658459E+000         -1.0540888766948373E-003         -1.0000000000000000E+000          1.2864486122409127E+000          1.4006147786756253E+000         -9.9616295845271505E+000         -9.9616295845271505E+000         -1.0563689575855113E+001         -9.8999999999999986E+001         -1.0086568321135450E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3106461030637960E+052         -1.8904022966442183E+034         -1.9895621250043496E+007         -7.2730850181158164E+033         -1.1630937948326367E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2260          1.1925527111313672E+009          5.4325696849488536E-001          3.8949893367852986E+000          1.8913246577199820E+002          1.7360222865053251E+002          1.4470937873762919E+000          1.5048679458219048E+000         -1.0508572540595645E-003         -1.0000000000000000E+000          1.2857633286578884E+000          1.4007860995713819E+000         -9.9631992108175584E+000         -9.9631992108175584E+000         -1.0565259202145521E+001         -9.8999999999999986E+001         -1.0088137947425858E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3102715354583314E+052         -1.8845247715088823E+034         -6.4599860669422140E+006         -7.2649534644541176E+033         -1.1580294250634706E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2265          1.1988607784043698E+009          5.4335741387815839E-001          3.8952203602114013E+000          1.8916818998546987E+002          1.7352095997854386E+002          1.4469594868988584E+000          1.5051800910388524E+000         -1.0535379419275950E-003         -1.0000000000000000E+000          1.2850762764610923E+000          1.4009578626205808E+000         -9.9632642456007598E+000         -9.9632642456007598E+000         -1.0565324236928722E+001         -9.8999999999999986E+001         -1.0088202982209060E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3098964343584816E+052         -1.8826616773268818E+034         -9.9027642572106011E+006         -7.2567595327352654E+033         -1.1569857240533552E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2270          1.2051651123768821E+009          5.4346240826260395E-001          3.8954697494878174E+000          1.8920401509026132E+002          1.7343828151478999E+002          1.4468290300278228E+000          1.5055023707814705E+000         -1.0467138914689951E-003         -1.0000000000000000E+000          1.2843802645045852E+000          1.4011318656097078E+000         -9.9505323281741145E+000         -9.9505323281741145E+000         -1.0552592319502075E+001         -9.8999999999999986E+001         -1.0075471064782414E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3095187521768283E+052         -1.9153453082970411E+034         -1.9091423971445236E+007         -7.2484426260737042E+033         -1.1905010456896707E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2275          1.2113301450071442E+009          5.4356530063880959E-001          3.8957150335737012E+000          1.8923894077799025E+002          1.7335754065888239E+002          1.4467023043426259E+000          1.5058177627526312E+000         -1.0542928903110457E-003         -1.0000000000000000E+000          1.2837009817319034E+000          1.4013016863028784E+000         -9.9616080270106249E+000         -9.9616080270106249E+000         -1.0563668018338587E+001         -9.8999999999999986E+001         -1.0086546763618925E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3091502013893141E+052         -1.8836820819111475E+034         -1.3909729377937646E+009         -7.2401908645710258E+033         -1.1596629954540448E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2280          1.2176403865926459E+009          5.4366746097875462E-001          3.8959543678033119E+000          1.8927440477701060E+002          1.7327621331667402E+002          1.4465712054558322E+000          1.5061330671309838E+000         -1.0579123675729257E-003         -1.0000000000000000E+000          1.2830152818268579E+000          1.4014731112791396E+000         -9.9647557020697093E+000         -9.9647557020697093E+000         -1.0566815693397672E+001         -9.8999999999999986E+001         -1.0089694438678009E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3087765156363422E+052         -1.8736250798636829E+034         -1.0339074729013325E+009         -7.2319994804414344E+033         -1.1504251318195395E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2285          1.2241065009834900E+009          5.4377040533353771E-001          3.8961934137936578E+000          1.8931053195472862E+002          1.7319369054707246E+002          1.4464364362065496E+000          1.5064518907033901E+000         -1.0597270309101198E-003         -1.0000000000000000E+000          1.2823188118046662E+000          1.4016472287846877E+000         -9.9669181454346081E+000         -9.9669181454346081E+000         -1.0568978136762571E+001         -9.8999999999999986E+001         -1.0091856882042908E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3083960095392572E+052         -1.8662074624387222E+034         -6.2756776308928072E+008         -7.2236967997940592E+033         -1.1438377824593163E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2290          1.2306054478707619E+009          5.4387426529949223E-001          3.8964357852541238E+000          1.8934673888984926E+002          1.7311080473126552E+002          1.4463019783003928E+000          1.5067729571530237E+000         -1.0595731545831543E-003         -1.0000000000000000E+000          1.2816198074008143E+000          1.4018219798856504E+000         -9.9675676073112385E+000         -9.9675676073112385E+000         -1.0569627598639201E+001         -9.8999999999999986E+001         -1.0092506343919538E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3080142563901317E+052         -1.8627884235257891E+034         -1.6923638121605410E+010         -7.2153496991420199E+033         -1.1412534536115872E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2295          1.2371882971442616E+009          5.4397970654559613E-001          3.8966828136697167E+000          1.8938329939599004E+002          1.7302696280561733E+002          1.4461666916542590E+000          1.5070984374408738E+000         -1.0623506960453337E-003         -1.0000000000000000E+000          1.2809131873238089E+000          1.4019986349049023E+000         -9.9692279384648135E+000         -9.9692279384648135E+000         -1.0571287929792776E+001         -9.8999999999999986E+001         -1.0094166675073113E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3076284023312557E+052         -1.8567079543634829E+034         -2.1607276533317731E+011         -7.2069006757939114E+033         -1.1360178867840919E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2300          1.2438706444336743E+009          5.4408619242532319E-001          3.8969320387432953E+000          1.8942025572101846E+002          1.7294225191766148E+002          1.4460297541447786E+000          1.5074272886053739E+000         -1.0609204506406413E-003         -1.0000000000000000E+000          1.2801992469019123E+000          1.4021771200103759E+000         -9.9716969993047666E+000         -9.9716969993047666E+000         -1.0573756990632729E+001         -9.8999999999999986E+001         -1.0096635735913067E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3072382038874772E+052         -1.8485330851775489E+034         -5.0271005219290245E+010         -7.1983971485600082E+033         -1.1286933703215479E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2305          1.2506538207518890E+009          5.4419446495760071E-001          3.8971863427362661E+000          1.8945764693286100E+002          1.7285640748860013E+002          1.4458916506581299E+000          1.5077612187507545E+000         -1.0645861391439121E-003         -1.0000000000000000E+000          1.2794761797636982E+000          1.4023578867949293E+000         -9.9716547416413093E+000         -9.9716547416413093E+000         -1.0573714732969272E+001         -9.8999999999999986E+001         -1.0096593478249609E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3068430413331311E+052         -1.8468843401726924E+034         -7.3219958923859741E+010         -7.1897697666672827E+033         -1.1279073635059640E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2310          1.2574983959610753E+009          5.4430406821626520E-001          3.8974449435019349E+000          1.8949526006268718E+002          1.7276987412571583E+002          1.4457533258376705E+000          1.5080986747673739E+000         -1.0639137934661739E-003         -1.0000000000000000E+000          1.2787478394743554E+000          1.4025399718672649E+000         -9.9739202040286337E+000         -9.9739202040286337E+000         -1.0575980195356596E+001         -9.8999999999999986E+001         -1.0098858940636934E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3064451074679304E+052         -1.8392459625144893E+034         -3.9832075202750879E+011         -7.1810439932267126E+033         -1.1211415631918182E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2315          1.2642529328756068E+009          5.4441170655346127E-001          3.8976987128696718E+000          1.8953222147348146E+002          1.7268487052402131E+002          1.4456172402304508E+000          1.5084301992313054E+000         -1.0667578409250074E-003         -1.0000000000000000E+000          1.2780323997972833E+000          1.4027188317865324E+000         -9.9757547601675789E+000         -9.9757547601675789E+000         -1.0577814751495541E+001         -9.8999999999999986E+001         -1.0100693496775879E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3060538875152229E+052         -1.8327856533805089E+034         -5.2362911942136387E+012         -7.1724795061598248E+033         -1.1155377027645265E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2320          1.2710080036128929E+009          5.4451970182815690E-001          3.8979544662151877E+000          1.8956907369261305E+002          1.7259994203901221E+002          1.4454821434393328E+000          1.5087622582418603E+000         -1.0680365613018261E-003         -1.0000000000000000E+000          1.2773181088582359E+000          1.4028974045212945E+000         -9.9757547601675789E+000         -9.9757547601675789E+000         -1.0577814751495541E+001         -9.8999999999999986E+001         -1.0100693496775879E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3056634070897886E+052         -1.8310538551965290E+034         -1.2223278666783889E+013         -7.1639235658186816E+033         -1.1146614986146610E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2325          1.2778238672775326E+009          5.4462886486020379E-001          3.8982138949871952E+000          1.8960613662010925E+002          1.7251438690091288E+002          1.4453467341652004E+000          1.5090974614875310E+000         -1.0708025264079099E-003         -1.0000000000000000E+000          1.2765989801436026E+000          1.4030771866999527E+000         -9.9755609219666805E+000         -9.9755609219666805E+000         -1.0577620913294643E+001         -9.8999999999999986E+001         -1.0100499658574980E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3052703150742266E+052         -1.8298101813867029E+034         -3.5075161330081430E+013         -7.1553281606890924E+033         -1.1142773653177937E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2330          1.2846933787853281E+009          5.4473942526516439E-001          3.8984780841508329E+000          1.8964338516379766E+002          1.7242817891163241E+002          1.4452114056668885E+000          1.5094362386337166E+000         -1.0710881983597316E-003         -1.0000000000000000E+000          1.2758749947312724E+000          1.4032581830530351E+000         -9.9782802636187178E+000         -9.9782802636187178E+000         -1.0580340254946680E+001         -9.8999999999999986E+001         -1.0103219000227018E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3048747751534756E+052         -1.8211044087371698E+034         -1.0370229990569270E+014         -7.1466404663321899E+033         -1.1064403621039507E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2335          1.2916229714064445E+009          5.4485022276738482E-001          3.8987423535344505E+000          1.8968079087418062E+002          1.7234168353626060E+002          1.4450751812641092E+000          1.5097760091981003E+000         -1.0727056796253872E-003         -1.0000000000000000E+000          1.2751485132005247E+000          1.4034398034357223E+000         -9.9806655048188802E+000         -9.9806655048188802E+000         -1.0582725496146843E+001         -9.8999999999999986E+001         -1.0105604241427180E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3044774329322511E+052         -1.8132927840799601E+034         -1.2833300694396244E+014         -7.1379272746434817E+033         -1.0995000566156119E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2340          1.2985655296247132E+009          5.4496134902458238E-001          3.8990082130861672E+000          1.8971813902562766E+002          1.7225519494268354E+002          1.4449395711046742E+000          1.5101163943383709E+000         -1.0716225024722692E-003         -1.0000000000000000E+000          1.2744224861892235E+000          1.4036213101885477E+000         -9.9809198822073792E+000         -9.9809198822073792E+000         -1.0582979873535342E+001         -9.8999999999999986E+001         -1.0105858618815679E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3040803330183417E+052         -1.8109005585016583E+034         -2.3573763001030316E+014         -7.1292303632722542E+033         -1.0979775221744329E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2345          1.3056020784602795E+009          5.4507515393683814E-001          3.8992828954426653E+000          1.8975591251658057E+002          1.7216734136176302E+002          1.4448037325321974E+000          1.5104637682131707E+000         -1.0750580297588916E-003         -1.0000000000000000E+000          1.2736859990617193E+000          1.4038054319704234E+000         -9.9824693593929670E+000         -9.9824693593929670E+000         -1.0584529350720929E+001         -9.8999999999999986E+001         -1.0107408096001267E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3036780399144727E+052         -1.8052163222198059E+034         -1.4059344084106400E+015         -7.1203675360572823E+033         -1.0931795686140776E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2350          1.3127185225480981E+009          5.4518884524683320E-001          3.8995558405362569E+000          1.8979391052440158E+002          1.7207919836069297E+002          1.4446661966618883E+000          1.5108115624435829E+000         -1.0759520934475026E-003         -1.0000000000000000E+000          1.2729466390207600E+000          1.4039902719806634E+000         -9.9840275375730005E+000         -9.9840275375730005E+000         -1.0586087528900963E+001         -9.8999999999999986E+001         -1.0108966274181300E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3032733967886818E+052         -1.7995278981475830E+034         -2.0266939998997858E+015         -7.1115128981727787E+033         -1.0883766083303051E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2355          1.3198196151923530E+009          5.4530343494625921E-001          3.8998333100951306E+000          1.8983174246544411E+002          1.7199106600693551E+002          1.4445305564055864E+000          1.5111609119170861E+000         -1.0781175609607693E-003         -1.0000000000000000E+000          1.2722083519785272E+000          1.4041748437412218E+000         -9.9843329070444771E+000         -9.9843329070444771E+000         -1.0586392898372440E+001         -9.8999999999999986E+001         -1.0109271643652777E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3028698517642201E+052         -1.7969900287405031E+034         -2.0526704408726236E+016         -7.1026387764530390E+033         -1.0867261510951992E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            2360          1.3271055903424911E+009          5.4542059491835659E-001          3.9001170471527296E+000          1.8987039792852505E+002          1.7190100779599393E+002          1.4443919354141583E+000          1.5115180939138382E+000         -1.0775117961933332E-003         -1.0000000000000000E+000          1.2714540528221974E+000          1.4043634185303044E+000         -9.9858592150034031E+000         -9.9858592150034031E+000         -1.0587919206331366E+001         -9.8999999999999986E+001         -1.0110797951611703E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          2.5000000000000000E-001          1.3024572744519918E+052         -1.7913710506039262E+034         -2.7716167482628160E+016         -7.0935854492214140E+033         -1.0820125056817848E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
