model_number age period_days binary_separation v_orb_1 v_orb_2 rl_1 rl_2 rl_relative_overflow_1 rl_relative_overflow_2 star_1_mass star_2_mass lg_mtransfer_rate lg_mstar_dot_1 mstar_dot_1 lg_mstar_dot_2 lg_system_mdot_1 lg_system_mdot_2 lg_wind_mdot_1 lg_wind_mdot_2 fixed_xfer_fraction eff_xfer_fraction J_orb Jdot jdot_mb jdot_gr jdot_ml jdot_ls jdot_missing_wind extra_jdot donor_index point_mass_index
370 10715914460.8795 1.06453201814962 5.83310190548808 159.255658012524 117.967154083351 2.06056863833487 2.36327279455011 -0.267664660824218 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.28505687157652E+052 -2.90851392292496E+035 -2.89929370427725E+035 -9.22021864770367E+032 0 0 0 0 1 2
375 10722837355.9461 1.04833336727441 5.77377715170128 160.071731929453 118.571653281077 2.03961191083196 2.33923745641624 -0.259184238424583 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.27850542503425E+052 -3.06105526196485E+035 -3.05149917860007E+035 -9.55608336477865E+032 0 0 0 0 1 2
380 10729382160.6341 1.03238307268641 5.71506264040411 160.891890693898 119.179178291777 2.01887075414477 2.31544935714381 -0.250663017996226 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.27198814547957E+052 -3.22061392116629E+035 -3.21070977879565E+035 -9.90414237063789E+032 0 0 0 0 1 2
385 10735571243.4985 1.01667692934807 5.65695065602627 161.71617381358 119.789758380429 1.99834244271449 2.2919053707807 -0.242085944985756 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.26550469776975E+052 -3.3877378889466E+035 -3.3774730468699E+035 -1.02648420767029E+033 0 0 0 0 1 2
390 10741425248.5777 1.00121097688213 5.59943421135256 162.544612496657 120.40341666419 1.97802450827696 2.26860266646677 -0.233448219991485 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.25905481900019E+052 -3.56283905212817E+035 -3.55220040602145E+035 -1.0638646106726E+033 0 0 0 0 1 2
395 10746963308.2141 0.985981291721463 5.54250628870273 163.377240130398 121.020177874369 1.95791447180607 2.24553840099902 -0.224744474732197 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.25263823469593E+052 -3.74636699577549E+035 -3.73534095884994E+035 -1.10260369255441E+033 0 0 0 0 1 2
400 10752203594.5689 0.970984982960167 5.48616359151991 164.214036258968 121.640026858495 1.93801116877876 2.22271123878222 -0.216001215597559 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.24625508469747E+052 -3.93816145256689E+035 -3.9267339633159E+035 -1.14274892509925E+033 0 0 0 0 1 2
405 10757163456.5819 0.956218031560542 5.43039846011618 165.055045236789 122.262996471695 1.91831189337693 2.20011807650488 -0.207199116885866 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.23990501091826E+052 -4.13894599816528E+035 -4.12710247938148E+035 -1.1843518783795E+033 0 0 0 0 1 2
410 10761858829.1996 0.941676724115608 5.37520421630131 165.900298835815 122.889110248752 1.89881428650081 2.1777562085079 -0.198334804193576 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.23358775784347E+052 -4.34917575345133E+035 -4.33690109192702E+035 -1.22746615243089E+033 0 0 0 0 1 2
415 10766304616.0989 0.927357529936488 5.32057471984425 166.749822149352 123.518386777298 1.87951617908706 2.15562314708556 -0.189406504168075 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.22730312409649E+052 -4.56929472126426E+035 -4.55657325340544E+035 -1.27214678588136E+033 0 0 0 0 1 2
420 10770514811.2397 0.913257016587968 5.26650405872574 167.603637961322 124.150842934312 1.86041548268915 2.13371649699181 -0.180412835088046 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 1 1.2210509279856E+052 -4.79975897976218E+035 -4.78657447369906E+035 -1.31845060631197E+033 0 0 0 0 1 2
425 10774502580.3379 0.899371892370719 5.21298672020281 168.461763776602 124.786491686372 1.84151024990661 2.11203402474681 -0.171357093123914 -1 1 1.35 1E-99 1E-99 1 1E-99 -99 1E-99 -99 -99 0.5 0.25 1.21483102799413E+052 -5.04093285205231E+035 -5.02726848874943E+035 -1.36643633028745E+033 -3.57320699661007E-271 0 0 0 1 2
430 10778280331.129 0.88569873930786 5.16001656497097 169.324228223304 125.425354239484 1.82279831200342 2.09057324302024 -0.162233542316731 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 0.25 1.2086432037153E+052 -5.293412364984E+035 -5.27925071298236E+035 -1.41616520016364E+033 -9.98815586953026E-252 0 0 0 1 2
435 10781859670.1382 0.872234233027756 5.10758767042061 170.191057853476 126.067450261834 1.80427757679196 2.06933175227539 -0.153039783519745 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 0.25 1.2024872531354E+052 -5.5577464061305E+035 -5.5430693983943E+035 -1.46770077361944E+033 -1.39697228083196E-232 0 0 0 1 2
440 10785251496.9625 0.85897513549096 5.05569430872552 171.062277318333 126.71279801358 1.78594602089267 2.04830723189176 -0.1437742322362 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 0.25 1.19636299057093E+052 -5.83449000593167E+035 -5.81927891814824E+035 -1.52110877834325E+033 -1.00133452279641E-213 0 0 0 1 2
445 10788466069.1611 0.845918276465332 5.00433087979548 171.937910343509 127.361415069266 1.76780166604933 2.02749741300089 -0.134435584232374 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 0.25 1.19027023916695E+052 -6.12421668565116E+035 -6.10845211325435E+035 -1.57645723968136E+033 -3.74604906317085E-195 0 0 0 1 2
450 10791513041.0765 0.833060510648785 4.95349174555705 172.817982523511 128.013320387786 1.74984252058793 2.0069000113455 -0.125021297297428 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 0.25 1.18420881136367E+052 -6.42756289106176E+035 -6.41122472347293E+035 -1.63381675888342E+033 -7.49797663001318E-177 0 0 0 1 2
455 10794401504.5423 0.820398835957232 4.90317170123824 173.702513095474 128.66852821887 1.73206674590012 1.98651291821975 -0.115534551087286 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 0.25 1.17817856529197E+052 -6.74502507750849E+035 -6.72809247492529E+035 -1.69326025831964E+033 -8.06558947396081E-159 0 0 0 1 2
460 10797140065.1172 0.807930215322041 4.85336527376363 174.59152704144 129.327057067733 1.7144724085982 1.96633391621505 -0.10597143860266 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 0.25 1.17217932126717E+052 -7.07733049971074E+035 -7.05978186676137E+035 -1.75486329493654E+033 -4.7423943488219E-141 0 0 0 1 2
465 10799736804.84 0.795651627415037 4.80406691992874 175.485051900946 129.988927334034 1.69705755052104 1.94636075951012 -0.096329201778675 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 0.25 1.16621088491316E+052 -7.42521249707623E+035 -7.40702545059596E+035 -1.81870464802722E+033 -1.56662868082449E-123 0 0 0 1 2
470 10802199330.1033 0.783560138103273 4.75527131463659 176.383112597843 130.654157479884 1.67982029055495 1.92659129064964 -0.086606284502333 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 0.25 1.16027308199876E+052 -7.78940215407617E+035 -7.77055349677007E+035 -1.88486573060939E+033 -2.95683988174901E-106 0 0 0 1 2
475 10804534809.8457 0.771652841946287 4.70697311953068 177.285735564957 131.322767085153 1.66275874290227 1.9070233468062 -0.076799760053879 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 0.25 1.15436573063404E+052 -8.17071364896932E+035 -8.15117933920518E+035 -1.95343097641416E+033 -3.25345919133438E-89 0 0 0 1 2
480 10806750005.2219 0.759926943157151 4.65916731447958 178.192942497509 131.994772220377 1.64587113417972 1.88765489408081 -0.066910823259774 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 0.25 1.14848868197625E+052 -8.56985442694026E+035 -8.54960955048583E+035 -2.02448764544309E+033 -2.09877928735586E-72 0 0 0 1 2
485 10808851311.7324 0.748379646700124 4.61184875922891 179.104758471995 132.670191460737 1.62915564857006 1.86848384990685 -0.056937042840689 -1 1 1.35 -99 -99 1.00000000000003E-99 -99 -99 -99 -99 -99 0.5 0.25 1.14264176682069E+052 -8.98769249721601E+035 -8.96671123487062E+035 -2.09812623453946E+033 -8.05611947114385E-56 0 0 0 1 2
490 10810844758.2091 0.73700817973816 4.56501227972597 180.02121048913 133.349044806763 1.61261045831666 1.84950811802435 -0.046875615843417 -1 1 1.35 -82.6572323756833 -82.6572323756833 2.2017480699672E-83 -83.2592923670113 -99 -82.7821711122916 -99 -99 0.5 0.25 1.13682480586804E+052 -9.42515588472373E+035 -9.40341147684307E+035 -2.17444078806592E+033 -1.87698212245472E-39 0 0 0 1 2
495 10812731031.8134 0.725839874113636 4.51877752300705 180.939827841726 134.029502104982 1.59627782925588 1.83077617325691 -0.036752939008801 -1 1 1.35 -66.499372928892 -66.499372928892 3.16684692208664E-67 -67.10143292022 -99 -66.6243116655003 -99 -99 0.5 0.25 1.13105323525261E+052 -9.88311423556312E+035 -9.86057894949687E+035 -2.25352860662434E+033 -2.68598191654535E-23 0 0 0 1 2
500 10814286859.5334 0.716297864240244 4.47908718107301 181.739736844119 134.62202729194 1.58225704320428 1.8146956886676 -0.02790490828942 -1 1 1.35 -52.0231568792818 -52.0231568792818 9.4807592996519E-53 -52.6252168706098 -99 -52.1480956158901 -99 -99 0.5 0.25 1.12607501925662E+052 -1.03165302834912E+036 -1.02932528842634E+036 -2.32773992277957E+033 -8.00403422404437E-09 0 0 0 1 2
505 10815416983.0379 0.70916153525053 4.4492880772698 182.347322096931 135.072090442171 1.57173038007679 1.80262262489104 -0.021168425070274 -1 1 1.35 -41.086769984792 -41.086769984792 8.18898386117197E-42 -41.68882997612 -99 -41.2117087214003 -99 -99 0.5 0.25 1.12232291274147E+052 -1.0659519752861E+036 -1.06356594344819E+036 -2.38603183790931E+033 -688.908100714785 0 0 0 1 2
510 10816239934.8503 0.703849256471873 4.42704070933552 182.804926213089 135.41105645414 1.56387140051606 1.79360913597189 -0.016069842874688 -1 1 1.35 -32.9158953776841 -32.9158953776841 1.2136811932164E-33 -33.5179553690121 -99 -33.0408341142924 -99 -99 0.5 0.25 1.11951347212535E+052 -1.09251361839206E+036 -1.0900828255868E+036 -2.43079280525785E+033 -101831653926.243 0 0 0 1 2
515 10816846060.9926 0.69987132752839 4.41034482063054 183.150614335848 135.667121730258 1.55797350515746 1.78684482082762 -0.01222009898936 -1 1 1.35 -26.8130801403659 -26.8130801403659 1.53787083079542E-27 -27.4151401316939 -99 -26.9380188769742 -99 -99 0.5 0.25 1.11740044339222E+052 -1.11287822675453E+036 -1.11041321627244E+036 -2.46501048209001E+033 -1.28774767276164E+017 0 0 0 1 2
520 10817298005.6572 0.696868073610236 4.39771880787051 183.413341977389 135.861734798066 1.5535133111917 1.78172941003198 -0.009292219232363 -1 1 1.35 -22.2140039307322 -22.2140039307322 6.10936495388763E-23 -22.8160639220602 -99 -22.3389426673405 -99 -99 0.5 0.25 1.11579984018646E+052 -1.12854514880718E+036 -1.12605389458994E+036 -2.49125421723672E+033 -5.10798888801981E+021 0 0 0 1 2
525 10817683465.5755 0.694281213742311 4.38682881522829 183.640856200359 136.030263852112 1.54966637388906 1.77731734527448 -0.006754440249926 -1 0.999999999999965 1.35000000000001 -18.4228445774833 -18.4228445774833 3.77707338214708E-19 -19.0249045688113 -99 -18.5477833140916 -99 -99 0.5 0.25 1.11441746624808E+052 -1.14168207787749E+036 -1.13916890261417E+036 -2.51317523178283E+033 -3.15402960201152E+025 0 0 0 1 2
530 10818059907.9841 0.691732163970075 4.37608475454435 183.866153421931 136.19715052833 1.54587098726682 1.77296440507626 -0.004238593504188 -1 0.999999999042355 1.35000000023941 -13.978408692918 -13.978408692918 1.05097239051945E-14 -14.580468684246 -99 -14.1033474295263 -99 -99 0.5 0.25 1.11305193368544E+052 -1.15471210487895E+036 -1.15217637379921E+036 -2.53485454576823E+033 -8.76533972114828E+029 0 0 0 1 2
535 10818430904.512 0.689201911120008 4.36540482079617 184.091208687776 136.363147666812 1.54209633504581 1.76863944937335 -0.001736899741121 -1 0.999995603039667 1.35000109924008 -10.3170112865183 -10.3170112865183 4.81935272847207E-11 -10.9190712778462 -99 -10.4419500231266 -99 -99 0.5 0.25 1.11168968761558E+052 -1.17179597240204E+036 -1.16522482745571E+036 -2.55663728952179E+033 -4.014507656807E+033 0 0 0 1 2
540 10818924196.0104 0.686497472832803 4.35362790548321 184.375074691763 136.473780877687 1.53766800122924 1.76414800545429 -0.000634171995668 -1 0.999335684273656 1.35009516293267 -8.71350837664683 -8.71350837664683 1.93415655235987E-09 -9.31556836797479 -99 -8.83844711325513 -99 -99 0.5 0.25 1.1096673978296E+052 -1.33242347163959E+036 -1.16908212530568E+036 -2.57626653525104E+033 -1.60765079798654E+035 0 0 0 1 2
545 10820022354.9168 0.681565454792311 4.33153566091189 185.012697467957 136.518008008346 1.52872207418354 1.75638998848655 -0.00053666274691 -1 0.996700462214281 1.35075396844752 -8.57630104152493 -8.57630104152493 2.65276609675078E-09 -9.17836103285289 -99 -8.70123977813323 -99 -99 0.5 0.25 1.10493314844165E+052 -1.38409302971156E+036 -1.16237005975791E+036 -2.60684528533882E+033 -2.19116124668307E+035 0 0 0 1 2
550 10821162048.3953 0.677143580825118 4.31122324770754 185.66491407796 136.447806492469 1.52008682315138 1.74968608351137 -0.000481262391538 -1 0.993311162933668 1.35160129326767 -8.49981379144801 -8.49981379144801 3.16363381232589E-09 -9.10187378277597 -99 -8.62475252805631 -99 -99 0.5 0.25 1.09987563963658E+052 -1.41854892207142E+036 -1.15660063384566E+036 -2.63671100036579E+033 -2.59311577225391E+035 0 0 0 1 2
555 10822132463.5496 0.673787567807203 4.29547753520496 186.213498174229 136.321307767188 1.51313089961156 1.7447640986136 -0.000449006947894 -1 0.990061455199278 1.35241372020127 -8.45912810736528 -8.45912810736528 3.47433661001725E-09 -9.06118809869324 -99 -8.58406684397358 -99 -99 0.5 0.25 1.09550074580721E+052 -1.43518132992272E+036 -1.14970202744541E+036 -2.65631265584659E+033 -2.82822989821469E+035 0 0 0 1 2
560 10823034582.4481 0.670916780268749 4.28179507539716 186.718107519455 136.165021627674 1.50692080054399 1.74066109397298 -0.000436881588968 -1 0.986840944990455 1.35321884775347 -8.4389290896949 -8.4389290896949 3.63974459937876E-09 -9.04098908102286 -99 -8.5638678263032 -99 -99 0.5 0.25 1.09140864497889E+052 -1.43928008206045E+036 -1.14227272616186E+036 -2.671247885235E+033 -2.94336108013349E+035 0 0 0 1 2
565 10823880601.4812 0.668402361510624 4.26965286186734 187.186698564718 135.991994537182 1.50128876004213 1.73714736130266 -0.000421649074123 -1 0.983691683948584 1.35400616301394 -8.42274515085619 -8.42274515085619 3.77793819778175E-09 -9.02480514218415 -99 -8.54768388746449 -99 -99 0.5 0.25 1.08756310270878E+052 -1.44105271735447E+036 -1.13478624672611E+036 -2.68306858619032E+033 -3.03583402042174E+035 0 0 0 1 2
570 10824699116.4077 0.666094762071332 4.25839699088912 187.636020611212 135.807352113872 1.49598414970577 1.73397849046623 -0.000413373253127 -1 0.980568763117473 1.35478689322172 -8.41135901396759 -8.41135901396759 3.87829630115664E-09 -9.01341900529555 -99 -8.53629775057589 -99 -99 0.5 0.25 1.08384786920122E+052 -1.43951977752007E+036 -1.12710176972E+036 -2.69285527354234E+033 -3.09725152526525E+035 0 0 0 1 2
575 10825507352.6714 0.663917706526022 4.24768646719822 188.075855207126 135.611944704058 1.49086961923204 1.73103401617843 -0.000409444482401 -1 0.977433223446175 1.35557077813954 -8.40758267606813 -8.40758267606813 3.91216644640482E-09 -9.0096426673961 -99 -8.53252141267644 -99 -99 0.5 0.25 1.08019088611521E+052 -1.43251349740301E+036 -1.11930377791647E+036 -2.70136267058445E+033 -3.10508356815961E+035 0 0 0 1 2
580 10826285919.2402 0.661905645755826 4.23771064610537 188.495954166344 135.413290425019 1.48605003718769 1.72835083120998 -0.000404949180255 -1 0.974375382982911 1.35633523825536 -8.40281008817047 -8.40281008817047 3.95539547011762E-09 -9.00487007949843 -99 -8.52774882477877 -99 -99 0.5 0.25 1.0766822401881E+052 -1.42642114817958E+036 -1.111644228277E+036 -2.70859480167341E+033 -3.12068325100902E+035 0 0 0 1 2
585 10827062004.4445 0.659981680984065 4.22809622020029 188.911036349177 135.205441123934 1.48135003327149 1.72582328190908 -0.000400101139847 -1 0.971293564446713 1.35710569288941 -8.39742755045622 -8.39742755045622 4.00472270038896E-09 -8.99948754178418 -99 -8.52236628706452 -99 -99 0.5 0.25 1.07319988533143E+052 -1.42070842579093E+036 -1.10392272973005E+036 -2.71495001094005E+033 -3.14070746049937E+035 0 0 0 1 2
590 10827821893.9954 0.658150486017822 4.21890125507736 189.314324936477 134.997126271923 1.47682514386933 1.72343813737553 -0.00040035096881 -1 0.9682701358758 1.35786155003214 -8.39873399765767 -8.39873399765767 3.99269377194818E-09 -9.00079398898563 -99 -8.52367273426597 -99 -99 0.5 0.25 1.06981156585182E+052 -1.41024608009037E+036 -1.09622944547373E+036 -2.72047587499728E+033 -3.11296158741642E+035 0 0 0 1 2
595 10828585111.9762 0.656373847330423 4.20992355443954 189.715935258213 134.781351921407 1.47236671988845 1.721152539654 -0.000398246331535 -1 0.965218101101719 1.35862455872566 -8.39792828521568 -8.39792828521568 4.00010797848076E-09 -8.99998827654365 -99 -8.52286702182398 -99 -99 0.5 0.25 1.06642763935818E+052 -1.40123700763683E+036 -1.08847353113163E+036 -2.72538295412928E+033 -3.10038093551066E+035 0 0 0 1 2
600 10829356604.7825 0.654634015593267 4.20108205284142 190.118465978889 134.557936489508 1.46794092523326 1.71893913215574 -0.000396542668132 -1 0.962125171308126 1.35939779117406 -8.39696019154977 -8.39696019154977 4.0090346369439E-09 -8.99902018287773 -99 -8.52189892815807 -99 -99 0.5 0.25 1.06302861703363E+052 -1.39221120340663E+036 -1.08060176758526E+036 -2.72975040369885E+033 -3.08879685417671E+035 0 0 0 1 2
605 10830134707.1544 0.652928836737017 4.19237418581585 190.521036957562 134.328549095653 1.46355279204913 1.71679066211288 -0.000394660789294 -1 0.959005392256593 1.36017773593694 -8.39572199007715 -8.39572199007715 4.02048096163635E-09 -8.99778198140511 -99 -8.52066072668545 -99 -99 0.5 0.25 1.05962436917831E+052 -1.38334607185113E+036 -1.0727124822929E+036 -2.73373688665576E+033 -3.0789985267158E+035 0 0 0 1 2
610 10830919830.0724 0.651262413097421 4.18381537150104 190.923629898451 134.092284244794 1.45920525210543 1.7147160427089 -0.000394394720314 -1 0.955853414579512 1.36096573035621 -8.39849118312145 -8.39849118312145 3.99492671571625E-09 -9.00055117444941 -99 -8.52342991972975 -99 -99 0.5 0.25 1.05621274467999E+052 -1.37149394817328E+036 -1.0646667509439E+036 -2.73706778533647E+033 -3.04090129444041E+035 0 0 0 1 2
615 10831704949.2383 0.649627139344819 4.17539612202719 191.323096339115 133.855275862769 1.45491669315955 1.71268856860916 -0.000395053074629 -1 0.952719817385443 1.36174912965473 -8.39926238906202 -8.39926238906202 3.98783895045248E-09 -9.00132238038998 -99 -8.52420112567032 -99 -99 0.5 0.25 1.05282986798019E+052 -1.36120266370154E+036 -1.05674541981725E+036 -2.74025679588763E+033 -3.01716987088402E+035 0 0 0 1 2
620 10832487441.0273 0.648063952491051 4.16728113395311 191.717218892974 133.611995122996 1.45073380689262 1.71078705086325 -0.000389663467767 -1 0.949580269500804 1.36253401662589 -8.39258646790484 -8.39258646790484 4.04961309430742E-09 -8.9946464592328 -99 -8.51752520451314 -99 -99 0.5 0.25 1.04947842824386E+052 -1.35613699896153E+036 -1.04885194426958E+036 -2.74276105057326E+033 -3.04542293641378E+035 0 0 0 1 2
625 10833275829.8832 0.646506801061297 4.15919360789152 192.111421202031 133.368474623471 1.44656583656342 1.7088919548693 -0.000394482705956 -1 0.94644821976822 1.36331702905903 -8.40119012524539 -8.40119012524539 3.97017705184841E-09 -9.00325011657336 -99 -8.52612886185369 -99 -99 0.5 0.25 1.04613346294222E+052 -1.34036926333483E+036 -1.04085691928517E+036 -2.74496726442496E+033 -2.96767376785232E+035 0 0 0 1 2
630 10834074739.0283 0.644980641859499 4.15121814953388 192.507066116271 133.117382750287 1.44242052169964 1.70706090718821 -0.000398282018437 -1 0.943273647633497 1.36411067209272 -8.40819202668812 -8.40819202668812 3.90668120645614E-09 -9.01025201801609 -99 -8.53313076329642 -99 -99 0.5 0.25 1.04276836454695E+052 -1.32577876229788E+036 -1.03279633454759E+036 -2.74671800418879E+033 -2.90235709746105E+035 0 0 0 1 2
635 10834870554.5687 0.643493620106166 4.14342200853463 192.897821627485 132.866150874223 1.43835194661219 1.70528918584352 -0.00039534463123 -1 0.940127905533075 1.36489710761782 -8.40516234818776 -8.40516234818776 3.93402985857365E-09 -9.00722233951573 -99 -8.53010108479606 -99 -99 0.5 0.25 1.03944460483163E+052 -1.31820023412604E+036 -1.02496091186518E+036 -2.74838689142189E+033 -2.90490935369435E+035 0 0 0 1 2
640 10835657719.0761 0.642070338124661 4.13591419910254 193.280609792719 132.613898880986 1.43440083179182 1.7036185993402 -0.000392239610573 -1 0.937018091683631 1.36567456108018 -8.40175714025522 -8.40175714025522 3.96499696975648E-09 -9.00381713158318 -99 -8.52669587686352 -99 -99 0.5 0.25 1.03618117438836E+052 -1.31099384299015E+036 -1.01722546116652E+036 -2.7495436077916E+033 -2.91018838215836E+035 0 0 0 1 2
645 10836449369.0702 0.640665449006607 4.12848584342597 193.662385506803 132.360153862699 1.43048068741209 1.70197792179136 -0.000393847385744 -1 0.933912220287861 1.36645102892912 -8.40542121845372 -8.40542121845372 3.93168559693042E-09 -9.00748120978168 -99 -8.53035995506202 -99 -99 0.5 0.25 1.03292799669561E+052 -1.2990073990529E+036 -1.00941486611065E+036 -2.7503180251484E+033 -2.86842214917103E+035 0 0 0 1 2
650 10837241446.3574 0.639296548985361 4.12121535758366 194.040879012619 132.104386690543 1.42662120123631 1.70039681861087 -0.0003944839263 -1 0.930816336248276 1.36722499993902 -8.40798500233541 -8.40798500233541 3.90854393090022E-09 -9.01004499366337 -99 -8.53292373894371 -99 -99 0.5 0.25 1.02969938495592E+052 -1.28787528587613E+036 -1.00167917022043E+036 -2.75079300143683E+033 -2.83445322654264E+035 0 0 0 1 2
655 10838034654.8694 0.637964637164953 4.1141049783418 194.416329670547 131.845969518481 1.42282085060323 1.69887863576243 -0.000395913652903 -1 0.927725489403261 1.36799771165027 -8.41098079601354 -8.41098079601354 3.8816752991856E-09 -9.0130407873415 -99 -8.53591953262184 -99 -99 0.5 0.25 1.02649186519907E+052 -1.27655099069933E+036 -9.93989575106064E+035 -2.75091552978551E+033 -2.79810500063476E+035 0 0 0 1 2
660 10838833644.2219 0.636653261060513 4.10707973220722 194.791135718792 131.584924279467 1.4190493316414 1.69739704071053 -0.000397080472501 -1 0.924629900815766 1.36877160879715 -8.41391377286166 -8.41391377286166 3.85554900189267E-09 -9.01597376418962 -99 -8.53885250946996 -99 -99 0.5 0.25 1.02328868301078E+052 -1.2652862553052E+036 -9.86276445645652E+035 -2.75071538617287E+033 -2.76259094273377E+035 0 0 0 1 2
